id_text,id_word,transliteration,lemma,morpheme1,morpheme2,morpheme3,base suffixes,base suffixes2
UntN S 12,UntN_S_12_00014,su-un-ki-ip,sunki,3pl.an,,,,
UntN S 12,UntN_S_12_00015,u2-ri-pu-be,urpu,3pl.an,,,,
UntN S 12,UntN_S_12_00016,im-me,in-,3sg.inan1,,,,
UntN S 12,UntN_S_12_00017,hu-ut-tah-ša,huta-,3pl.an,,,,
UntN S 12,UntN_S_12_00018,ku-ku-un-nu-um,kukunum,,,,,
UntN S 12,UntN_S_12_00019,ik-ku,iku,,,,,
UntN S 12,UntN_S_12_00020,te-ip-ta,tepta,,,,,
UntN S 12,UntN_S_12_00021,si-ia-a-an-ku-uk-me,Sian.kuk,3sg.inan1,,,,
UntN S 12,UntN_S_12_00022,da-ah,ta-,1sg.vb,,,,
UntN S 12,UntN_S_12_00023,(d)in-šu-uš-na-ak,Inshushinak,,,,,
UntN S 12,UntN_S_12_00024,i,i,,,,,
UntN S 12,UntN_S_12_00025,du-ni-ih,tuni-,1sg.vb,,,,
UntN S 12,UntN_S_12_00026,su-un-ki-me,sunki.me,,,,3sg.inan1,
UntN S 12,UntN_S_12_00027,ki-it-ti-im-ma,kiti.n,postp.loc,,,3sg.inan2,
UntN S 12,UntN_S_12_00028,te-im-ma,te,postp.loc,,,,
UntN S 12,UntN_S_12_00029,tu4-ur,tur,,,,,
UntN S 12,UntN_S_12_00030,hi-ih,hih,,,,,
UntN S 12,UntN_S_12_00031,si-di-im-ma,sit.me,postp.loc,,,3sg.inan2,
UntN S 12,UntN_S_12_00032,un,u,acc,,,,
UntN S 12,UntN_S_12_00033,du-ni-iš,tuni-,3sg.vb,,,,
UntN S 12,UntN_S_12_00034,šu-ut-me,šut,3sg.inan1,,,,
UntN S 12,UntN_S_12_00035,ša-at-me,šat,3sg.inan1,,,,
UntN S 12,UntN_S_12_00036,ki-it-ti-in,kiti.n,,,,,
UntN S 12,UntN_S_12_00037,me-lu-uk-ma,meluk,postp.loc,,,,
UntN S 12,UntN_S_12_00038,te-im-ma,te,postp.loc,,,,
UntN S 12,UntN_S_12_00039,gi-ri-na,giri,postp.gen2,,,,
UntN S 12,UntN_S_12_00040,hu-un-hi-ih-na,"hun, hi-",1sg.vb,opt1,,,
UntN S 13,UntN_S_13_00001,u2,u,,,,,
UntN S 13,UntN_S_13_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN S 13,UntN_S_13_00003,ša-ak,šak,,,,,
UntN S 13,UntN_S_13_00004,(d)hu-um-ban-nu-me-na-gi,Humban-umena,1sg.an,,,,
UntN S 13,UntN_S_13_00005,su-un-ki-ik,sunki,1sg.an,,,,
UntN S 13,UntN_S_13_00006,an-za-an,Anshan,,,,,
UntN S 13,UntN_S_13_00007,šu-šu-un-ka,Susa,1sg.an,,,,
UntN S 13,UntN_S_13_00008,dingir-gal,Napirisha,,,,,
UntN S 13,UntN_S_13_00009,a-ak,ak,,,,,
UntN S 13,UntN_S_13_00010,(d)in-šu-ši-na-ak,Inshushinak,,,,,
UntN S 13,UntN_S_13_00011,un,u,acc,,,,
UntN S 13,UntN_S_13_00012,ha-ni-ih-ši,hani-,3sg.vb,,,,
UntN S 13,UntN_S_13_00013,[ta]š?-šu?-up,tašu,3pl.an,,,,
UntN S 13,UntN_S_13_00014,dur-na-ah-u2-te-{na}?,"turna-, utena?",1sg.vb (turna-),,,,
UntN S 13,UntN_S_13_00015,mu-ur-ta-an,mur.ta-,III,,,,
UntN S 13,UntN_S_13_00016,ku-[ku]-un-nu-um,kukunum,,,,,
UntN S 13,UntN_S_13_00017,lu-lu-uh-šu,lulu-,3sg.vb,,,,
UntN S 13,UntN_S_13_00018,a-ak,ak,,,,,
UntN S 13,UntN_S_13_00019,ša-am?-me-eh-ši,šame-,3sg.vb,,,,
UntN S 13,UntN_S_13_00020,{ku}?-nu-um,kukunum?,,,,,
UntN S 13,UntN_S_13_00021,du-uh,tu-?,1sg.vb,,,,
UntN S 13,UntN_S_13_00022,a-ak,ak,,,,,
UntN S 13,UntN_S_13_00023,{uk-ku}-me,uku.me,,,,3sg.inan1,
UntN S 13,UntN_S_13_00024,en,i,3sg.inan2,,,,
UntN S 13,UntN_S_13_00025,zu-uk-ka-an-ka,zuka-,III,1sg.an,,,
UntN S 13,UntN_S_13_00026,hu-[ut]-tak-ha-li-ik,hutak.halik,,,,II,
UntN S 13,UntN_S_13_00027,u2-me,u,3sg.inan1,,,,
UntN S 13,UntN_S_13_00028,dingir-gal,Napirisha,,,,,
UntN S 13,UntN_S_13_00029,a-ak,ak,,,,,
UntN S 13,UntN_S_13_00030,(d)in-šu-ši-na-ak,Inshushinak,,,,,
UntN S 13,UntN_S_13_00031,si-ia-an-ku-uk-pa,Sian.kuk,3pl.an,,,,
UntN S 13,UntN_S_13_00032,li-na,lina,,,,,
UntN S 13,UntN_S_13_00033,nu-mu-un,num,acc,,,,
UntN S 13,UntN_S_13_00034,te-la-ak-ni,tela-,II,opt2,,,
UntN S 14,UntN_S_14_00001,u2,u,,,,,
UntN S 14,UntN_S_14_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN S 14,UntN_S_14_00003,ša-ak,šak,,,,,
UntN S 14,UntN_S_14_00004,(md)hu-um-ban-nu-me-na-ki,Humban-umena,1sg.an,,,,
UntN S 14,UntN_S_14_00005,su-un-ki-ik,sunki,1sg.an,,,,
UntN S 14,UntN_S_14_00006,an-za-an,Anshan,,,,,
UntN S 14,UntN_S_14_00007,šu-šu-un-ka,Susa,1sg.an,,,,
UntN S 14,UntN_S_14_00008,si-ia-an,sian,,,,,
UntN S 14,UntN_S_14_00009,(d)pi-ni-gir3-me,Pinikir,,,,,
UntN S 14,UntN_S_14_00010,u2-pa-at,upat,,,,,
UntN S 14,UntN_S_14_00011,hu-us-si-ip-me,husi,3pl.an,3sg.inan1,,,
UntN S 14,UntN_S_14_00012,ku-ši-ih,kuši-,1sg.vb,,,,
UntN PAE,UntN_PAE_00001,u2,u,,,,,
UntN PAE,UntN_PAE_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN PAE,UntN_PAE_00003,ša-ak,šak,,,,,
UntN PAE,UntN_PAE_00004,(md)hu-um-ban-nu-me-en-na-ki,Humban-umena,1sg.an,,,,
UntN PAE,UntN_PAE_00005,su-un-ki-ik,sunki,1sg.an,,,,
UntN PAE,UntN_PAE_00006,an-[za-an],Anshan,,,,,
UntN PAE,UntN_PAE_00007,šu-šu-un-ka,Susa,1sg.an,,,,
UntN PAE,UntN_PAE_00008,ta-ak-me,tak.me,,,,3sg.inan1,
UntN PAE,UntN_PAE_00009,u2-me,u,3sg.inan1,,,,
UntN PAE,UntN_PAE_00010,tu4-ur,tur,,,,,
UntN PAE,UntN_PAE_00011,hi-ih,hih,,,,,
UntN PAE,UntN_PAE_00012,si-it-me,sit.me,,,,3sg.inan1,
UntN PAE,UntN_PAE_00013,u2-me,u,3sg.inan1,,,,
UntN PAE,UntN_PAE_00014,šu-ul-lu-me-en-ka,šullume-,III,1sg.an,,,
UntN PAE,UntN_PAE_00015,az-ki-it,azkit,,,,,
UntN PAE,UntN_PAE_00016,tu4-ur,tur,,,,,
UntN PAE,UntN_PAE_00017,za-ah-ri,sah,3sg.an,,,,
UntN PAE,UntN_PAE_00018,[in-gi,in-,1sg.an,,,,
UntN PAE,UntN_PAE_00019,hi-e]n-ka,hi-,III,1sg.an,,,
UntN PAE,UntN_PAE_00020,in-ti-ik-ka,in.tika,,,,,
UntN PAE,UntN_PAE_00021,a-gi,ak,,,,,
UntN PAE,UntN_PAE_00022,si-ia-an,sian,,,,,
UntN PAE,UntN_PAE_00023,(d)u2-pur-ku-pa-ak,Upurku.pak,,,,,
UntN PAE,UntN_PAE_00024,a-gi,ak,,,,,
UntN PAE,UntN_PAE_00025,(d)ha-te-ri-iš-nu-me,Haterišnu,3sg.inan1,,,,
UntN PAE,UntN_PAE_00026,u2-pa-at,upat,,,,,
UntN PAE,UntN_PAE_00027,hu-si-ip-me,husi,3pl.an,3sg.inan1,,,
UntN PAE,UntN_PAE_00028,ka?-ap-na-ak,Kabnak,,,,,
UntN PAE,UntN_PAE_00029,ku-ši-ih,kuši-,1sg.vb,,,,
UntN PAE,UntN_PAE_00030,(d)u2-pur-ku-pa-ak,Upurku.pak,,,,,
UntN PAE,UntN_PAE_00031,a-gi,ak,,,,,
UntN PAE,UntN_PAE_00032,(d)ha-te-ri-iš-nu,Haterišnu,,,,,
UntN PAE,UntN_PAE_00033,[…],,,,,,
UntN PAE,UntN_PAE_00034,ka?-ap-na-ak,Kabnak,,,,,
UntN PAE,UntN_PAE_00035,si-ia-an,sian,,,,,
UntN PAE,UntN_PAE_00036,pa-at-tah,pata-,1sg.vb,,,,
UntN PAE,UntN_PAE_00037,[…],,,,,,
UntN PAE,UntN_PAE_00038,[pi-el],pel,,,,,
UntN PAE,UntN_PAE_00039,ki-it-ti-[im-ma],kiti.n,postp.loc,,,3sg.inan2,
UntN PAE,UntN_PAE_00040,na-a,nan,,,,,
UntN PAE,UntN_PAE_00041,me-[lu]-uk-ra,meluk,3sg.an,,,,
UntN PAE,UntN_PAE_00042,hu-ut-ta-ak,hutak.halik,,,,II,
UntN PAE,UntN_PAE_00043,ha-li-ik,hutak.halik,,,,II,
UntN PAE,UntN_PAE_00044,u2-me,u,3sg.inan1,,,,
UntN PAE,UntN_PAE_00045,(d)u2-pur-ku-pa-ak,Upurku.pak,,,,,
UntN PAE,UntN_PAE_00046,(d)ha-te-ri-iš-[…],Haterišnu,,,,,
UntN PAE,UntN_PAE_00047,li-ik-ri,likri.n,,,,,
UntN PAE,UntN_PAE_00048,a-ah?,aha,,,,,
UntN PAE,UntN_PAE_00049,du-uh?,tu-?,1sg.vb,,,,
UntN PAE,UntN_PAE_00050,u2,u,,,,,
UntN PAE,UntN_PAE_00051,sig-ra-tu4,zagratum,,,,,
UntN PAE,UntN_PAE_00052,ki-ik-ki-[…],kiki.te-,,,,,
UntN GOT,UntN_GOT_00001,u2,u,,,,,
UntN GOT,UntN_GOT_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN GOT,UntN_GOT_00003,ša-ak,šak,,,,,
UntN GOT,UntN_GOT_00004,(md)hu-um-ban-nu-me-na-ki,Humban-umena,1sg.an,,,,
UntN GOT,UntN_GOT_00005,su-un-ki-ik,sunki,1sg.an,,,,
UntN GOT,UntN_GOT_00006,an-za-an,Anshan,,,,,
UntN GOT,UntN_GOT_00007,šu-šu-un-ka,Susa,1sg.an,,,,
UntN GOT,UntN_GOT_00008,(d)u2-pur-ku-ba-ak,Upurku.pak,,,,,
UntN GOT,UntN_GOT_00009,ku-ul-la-an-ka,kula-,III,1sg.an,,,
UntN GOT,UntN_GOT_00010,ha-ah-ni-in-ra,hahni?,3sg.an,,,,
UntN GOT,UntN_GOT_00011,tu4-ru-un-ka,turu-,III,1sg.an,,,
UntN GOT,UntN_GOT_00012,hu-ut-ta-an-ra,huta-,III,3sg.an,,,
UntN GOT,UntN_GOT_00013,si-ia-an,sian,,,,,
UntN GOT,UntN_GOT_00014,ku-ši-ih,kuši-,1sg.vb,,,,
UntN GOT,UntN_GOT_00015,(d)u2-pur-ku-ba-ak,Upurku.pak,,,,,
UntN GOT,UntN_GOT_00016,ir,i,3sg.an,,,,
UntN GOT,UntN_GOT_00017,ša-ri-ih,šari-,1sg.vb,,,,
UntN GOT,UntN_GOT_00018,ir,i,3sg.an,,,,
UntN GOT,UntN_GOT_00019,si-ia-an-ra,sian,3sg.an,,,,
UntN GOT,UntN_GOT_00020,mu-ur-tah,mur.ta-,1sg.vb,,,,
UntN GOT,UntN_GOT_00021,hu-ut-ta-ak,hutak.halik,,,,II,
UntN GOT,UntN_GOT_00022,ha-li-ik,hutak.halik,,,,II,
UntN GOT,UntN_GOT_00023,u2-me,u,3sg.inan1,,,,
UntN GOT,UntN_GOT_00024,(d)u2-pur-ku-ba-ak,Upurku.pak,,,,,
UntN GOT,UntN_GOT_00025,ul-li-na,lina,,,,,
UntN GOT,UntN_GOT_00026,te-la-ak-ni,tela-,II,opt2,,,
UntN D,UntN_D_00001,u2,u,,,,,
UntN D,UntN_D_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN D,UntN_D_00003,ša-ak,šak,,,,,
UntN D,UntN_D_00004,(md)hu-ban-nu-me-na-gi,Humban-umena,1sg.an,,,,
UntN D,UntN_D_00005,su-un-ki-ik,sunki,1sg.an,,,,
UntN D,UntN_D_00006,an-za-an,Anshan,,,,,
UntN D,UntN_D_00007,šu-šu-un-ka,Susa,1sg.an,,,,
UntN D,UntN_D_00008,si-ia-an,sian,,,,,
UntN D,UntN_D_00009,(d)in-šu-ši-na-ak,Inshushinak,,,,,
UntN D,UntN_D_00010,(d)ma-áš-ti,mašti,,,,,
UntN D,UntN_D_00011,a-ak,ak,,,,,
UntN D,UntN_D_00012,(d)te-ip-ti,tepti,,,,,
UntN D,UntN_D_00013,si-it-tan-me,sit.me,,,,3sg.inan2,3sg.inan1
UntN D,UntN_D_00014,mu-uh-du-uh-me,muhtun,3sg.inan1,,,,
UntN D,UntN_D_00015,ku-ši-ih,kuši-,1sg.vb,,,,
UntN D,UntN_D_00016,šu-up,šup,,,,,
UntN D,UntN_D_00017,a-pi-me,ap,3sg.inan1,,,,
UntN D,UntN_D_00018,a-ak,ak,,,,,
UntN D,UntN_D_00019,li-ki-ir,liki.r,,,,3sg.an,
UntN D,UntN_D_00020,a-pi-te,ap,3sg.inan3,,,,
UntN D,UntN_D_00021,pi-ip-ši-it-te,pepši-,3sg.inan3,,,,
UntN D,UntN_D_00022,hu-ut-tah,huta-,1sg.vb,,,,
UntN D,UntN_D_00023,šu-ut-ku-me,"šut, ki",3sg.inan1,,,,
UntN D,UntN_D_00024,ša-at-ki-me,"šat, ki",3sg.inan1,,,,
UntN D,UntN_D_00025,a-ak,ak,,,,,
UntN D,UntN_D_00026,tu4-ur-hi-ih,"tur, hih",,,,,
UntN D,UntN_D_00027,si-it-me,sit.me,,,,3sg.inan1,
UntN D,UntN_D_00028,un,u,acc,,,,
UntN D,UntN_D_00029,du-ni-ih-ši-ni-e,tuni-,3sg.vb,opt2,3sg.poss,,
Nasu,Nasu_00001,u2,u,,,,,
Nasu,Nasu_00002,(f)na-pir2-a-su,Napirasu,,,,,
Nasu,Nasu_00003,ru-tu4,rutu,,,,,
Nasu,Nasu_00004,(m)un-taš-dingir-gal-ki,Untash-Napirisha,,,,,
Nasu,Nasu_00005,u2,u,,,,,
Nasu,Nasu_00006,(f)na-pír-a-su,Napirasu,,,,,
Nasu,Nasu_00007,ru-tu4,rutu,,,,,
Nasu,Nasu_00008,(m)un-taš-dingir-gal-ki,Untash-Napirisha,,,,,
Nasu,Nasu_00009,ak-ka,aka,,,,,
Nasu,Nasu_00010,sa-al-mu-um,salmu,,,,,
Nasu,Nasu_00011,u2-me,u,3sg.inan1,,,,
Nasu,Nasu_00012,hu-ma-an-ra,huma-,III,3sg.an,,,
Nasu,Nasu_00013,ak-ka,aka,,,,,
Nasu,Nasu_00014,hu-tu4-un-ra,hutu-,III,3sg.an,,,
Nasu,Nasu_00015,ak-ka,aka,,,,,
Nasu,Nasu_00016,tu4-up-pi-me,tuppi.me,,,,3sg.inan1,
Nasu,Nasu_00017,me-el-ka-an-ra,melka-,III,3sg.an,,,
Nasu,Nasu_00018,ak-ka,aka,,,,,
Nasu,Nasu_00019,hi-iš,hiš,,,,,
Nasu,Nasu_00020,u2-me,u,3sg.inan1,,,,
Nasu,Nasu_00021,su-ku-un-ra,suku-,III,3sg.an,,,
Nasu,Nasu_00022,ha-<at>,hat,,,,,
Nasu,Nasu_00023,dingir-gal,Napirisha,,,,,
Nasu,Nasu_00024,(d)ki-ri-ri-ša,Kiririsha,,,,,
Nasu,Nasu_00025,(d)in-šu-uš-na-ak-ri,Inshushinak,3sg.an,,,,
Nasu,Nasu_00026,uk-ku-ri,uku,3sg.an,,,,
Nasu,Nasu_00027,ir,i,3sg.an,,,,
Nasu,Nasu_00028,ta-ak-ni,ta-,II,opt2,,,
Nasu,Nasu_00029,na-ah-hu-un-te-ir,Nahunte,3sg.an,,,,
Nasu,Nasu_00030,ša-ra-ra,šara,3sg.an,,,,
Nasu,Nasu_00031,hi-iš,hiš,,,,,
Nasu,Nasu_00032,a-ni,ani,,,,,
Nasu,Nasu_00033,pi-li-in,pili-,III,,,,
Nasu,Nasu_00034,pa-ar,par,,,,,
Nasu,Nasu_00035,a-ni,ani,,,,,
Nasu,Nasu_00036,ku-tu4-un,kutu-,III,,,,
Nasu,Nasu_00037,hi-ih,hih,,,,,
Nasu,Nasu_00038,(d)pi-el-ti-ya,Peltiya,,,,,
Nasu,Nasu_00039,na-pir2-ri-ša-ar-ra-pi,"nap, riša",3pl.an,,,,
Nasu,Nasu_00040,uk-ku-pi,uku,3pl.an,,,,
Nasu,Nasu_00041,ip,i,3pl.an,,,,
Nasu,Nasu_00042,me-it-ki-ni,met-,II,opt2,,,
